ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES,
 24_1_2023 16:44:5,-0.302514, -0.219433, -0.350034, 1844.824219, 1520.005493, -0.340278, -1.452634, 
 24_1_2023 16:44:5,-0.302514, -0.219433, -0.350034, 1844.824219, 1520.005493, -0.340278, 1.466767, 
 24_1_2023 16:44:6,-0.801551, -0.219433, -0.350034, 1844.824219, 1520.005493, -0.340278, 1.466767, 
 24_1_2023 16:44:6,-0.801551, 1.099505, -0.350034, 1844.824219, 1520.005493, -0.340278, 1.466767, 
 24_1_2023 16:44:6,-0.801551, 1.099505, -0.114661, 1844.824219, 1520.005493, -0.340278, 1.466767, 
 24_1_2023 16:44:6,-0.801551, 1.099505, -0.114661, 1844.812256, 1520.005493, -0.340278, 1.466767, 
 24_1_2023 16:44:6,-0.801551, 1.099505, -0.114661, 1844.812256, 1516.446655, -0.340278, 1.466767, 
 24_1_2023 16:44:6,-0.801551, 1.099505, -0.114661, 1844.812256, 1516.446655, -0.456473, 1.466767, 
 24_1_2023 16:44:6,-0.801551, 1.099505, -0.114661, 1844.812256, 1516.446655, -0.456473, 1.171975, 
 24_1_2023 16:44:7,-0.328291, 1.099505, -0.114661, 1844.812256, 1516.446655, -0.456473, 1.171975, 
 24_1_2023 16:44:7,-0.328291, 0.578059, -0.114661, 1844.812256, 1516.446655, -0.456473, 1.171975, 
 24_1_2023 16:44:7,-0.328291, 0.578059, -0.415799, 1844.812256, 1516.446655, -0.456473, 1.171975, 
 24_1_2023 16:44:7,-0.328291, 0.578059, -0.415799, 1844.801514, 1516.446655, -0.456473, 1.171975, 
 24_1_2023 16:44:7,-0.328291, 0.578059, -0.415799, 1844.801514, 1513.699097, -0.456473, 1.171975, 
 24_1_2023 16:44:7,-0.328291, 0.578059, -0.415799, 1844.801514, 1513.699097, -0.869643, 1.171975, 
 24_1_2023 16:44:7,-0.328291, 0.578059, -0.415799, 1844.801514, 1513.699097, -0.869643, 0.194347, 
 24_1_2023 16:44:8,0.380520, 0.578059, -0.415799, 1844.801514, 1513.699097, -0.869643, 0.194347, 
 24_1_2023 16:44:8,0.380520, 0.006782, -0.415799, 1844.801514, 1513.699097, -0.869643, 0.194347, 
 24_1_2023 16:44:8,0.380520, 0.006782, -0.855899, 1844.801514, 1513.699097, -0.869643, 0.194347, 
 24_1_2023 16:44:8,0.380520, 0.006782, -0.855899, 1844.791382, 1513.699097, -0.869643, 0.194347, 
 24_1_2023 16:44:8,0.380520, 0.006782, -0.855899, 1844.791382, 1511.564941, -0.869643, 0.194347, 
 24_1_2023 16:44:8,0.380520, 0.006782, -0.855899, 1844.791382, 1511.564941, -1.062914, 0.194347, 
 24_1_2023 16:44:8,0.380520, 0.006782, -0.855899, 1844.791382, 1511.564941, -1.062914, -0.502892, 
 24_1_2023 16:44:9,-0.281260, 0.006782, -0.855899, 1844.791382, 1511.564941, -1.062914, -0.502892, 
 24_1_2023 16:44:9,-0.281260, -2.133508, -0.855899, 1844.791382, 1511.564941, -1.062914, -0.502892, 
 24_1_2023 16:44:9,-0.281260, -2.133508, -0.818299, 1844.791382, 1511.564941, -1.062914, -0.502892, 
 24_1_2023 16:44:9,-0.281260, -2.133508, -0.818299, 1844.781738, 1511.564941, -1.062914, -0.502892, 
 24_1_2023 16:44:9,-0.281260, -2.133508, -0.818299, 1844.781738, 1509.309814, -1.062914, -0.502892, 
 24_1_2023 16:44:9,-0.281260, -2.133508, -0.818299, 1844.781738, 1509.309814, -0.571785, -0.502892, 
 24_1_2023 16:44:9,-0.281260, -2.133508, -0.818299, 1844.781738, 1509.309814, -0.571785, 0.947643, 
 24_1_2023 16:44:10,-0.679290, -2.133508, -0.818299, 1844.781738, 1509.309814, -0.571785, 0.947643, 
 24_1_2023 16:44:10,-0.679290, -0.766316, -0.818299, 1844.781738, 1509.309814, -0.571785, 0.947643, 
 24_1_2023 16:44:10,-0.679290, -0.766316, -0.449885, 1844.781738, 1509.309814, -0.571785, 0.947643, 
 24_1_2023 16:44:10,-0.679290, -0.766316, -0.449885, 1844.772095, 1509.309814, -0.571785, 0.947643, 
 24_1_2023 16:44:10,-0.679290, -0.766316, -0.449885, 1844.772095, 1505.995850, -0.571785, 0.947643, 
 24_1_2023 16:44:10,-0.679290, -0.766316, -0.449885, 1844.772095, 1505.995850, -0.282109, 0.947643, 
 24_1_2023 16:44:10,-0.679290, -0.766316, -0.449885, 1844.772095, 1505.995850, -0.282109, 0.974714, 
 24_1_2023 16:44:11,-0.179862, -0.766316, -0.449885, 1844.772095, 1505.995850, -0.282109, 0.974714, 
 24_1_2023 16:44:11,-0.179862, -1.246739, -0.449885, 1844.772095, 1505.995850, -0.282109, 0.974714, 
 24_1_2023 16:44:11,-0.179862, -1.246739, -0.472789, 1844.772095, 1505.995850, -0.282109, 0.974714, 
 24_1_2023 16:44:11,-0.179862, -1.246739, -0.472789, 1844.762451, 1505.995850, -0.282109, 0.974714, 
 24_1_2023 16:44:11,-0.179862, -1.246739, -0.472789, 1844.762451, 1502.015259, -0.282109, 0.974714, 
 24_1_2023 16:44:11,-0.179862, -1.246739, -0.472789, 1844.762451, 1502.015259, -0.248703, 0.974714, 
 24_1_2023 16:44:11,-0.179862, -1.246739, -0.472789, 1844.762451, 1502.015259, -0.248703, 0.000000, 
 24_1_2023 16:44:12,-0.245054, -1.246739, -0.472789, 1844.762451, 1502.015259, -0.248703, 0.000000, 
 24_1_2023 16:44:12,-0.245054, -1.982380, -0.472789, 1844.762451, 1502.015259, -0.248703, 0.000000, 
 24_1_2023 16:44:12,-0.245054, -1.982380, -0.690811, 1844.762451, 1502.015259, -0.248703, 0.000000, 
 24_1_2023 16:44:12,-0.245054, -1.982380, -0.690811, 1844.752686, 1502.015259, -0.248703, 0.000000, 
 24_1_2023 16:44:12,-0.245054, -1.982380, -0.690811, 1844.752686, 1497.494995, -0.248703, 0.000000, 
 24_1_2023 16:44:12,-0.245054, -1.982380, -0.690811, 1844.752686, 1497.494995, 0.025159, 0.000000, 
 24_1_2023 16:44:12,-0.245054, -1.982380, -0.690811, 1844.752686, 1497.494995, 0.025159, 0.909649, 
 24_1_2023 16:44:13,-0.488633, -1.982380, -0.690811, 1844.752686, 1497.494995, 0.025159, 0.909649, 
 24_1_2023 16:44:13,-0.488633, -0.800054, -0.690811, 1844.752686, 1497.494995, 0.025159, 0.909649, 
 24_1_2023 16:44:13,-0.488633, -0.800054, 0.350328, 1844.752686, 1497.494995, 0.025159, 0.909649, 
 24_1_2023 16:44:13,-0.488633, -0.800054, 0.350328, 1844.743042, 1497.494995, 0.025159, 0.909649, 
 24_1_2023 16:44:13,-0.488633, -0.800054, 0.350328, 1844.743042, 1491.379150, 0.025159, 0.909649, 
 24_1_2023 16:44:13,-0.488633, -0.800054, 0.350328, 1844.743042, 1491.379150, 0.803944, 0.909649, 
 24_1_2023 16:44:13,-0.488633, -0.800054, 0.350328, 1844.743042, 1491.379150, 0.803944, 0.919766, 
 24_1_2023 16:44:14,-0.185265, -0.800054, 0.350328, 1844.743042, 1491.379150, 0.803944, 0.919766, 
 24_1_2023 16:44:14,-0.185265, -0.402237, 0.350328, 1844.743042, 1491.379150, 0.803944, 0.919766, 
 24_1_2023 16:44:14,-0.185265, -0.402237, 0.559841, 1844.743042, 1491.379150, 0.803944, 0.919766, 
 24_1_2023 16:44:14,-0.185265, -0.402237, 0.559841, 1844.733398, 1491.379150, 0.803944, 0.919766, 
 24_1_2023 16:44:14,-0.185265, -0.402237, 0.559841, 1844.733398, 1484.449585, 0.803944, 0.919766, 
 24_1_2023 16:44:14,-0.185265, -0.402237, 0.559841, 1844.733398, 1484.449585, 1.341884, 0.919766, 
 24_1_2023 16:44:14,-0.185265, -0.402237, 0.559841, 1844.733398, 1484.449585, 1.341884, -0.290087, 
 24_1_2023 16:44:15,0.876467, -0.402237, 0.559841, 1844.733398, 1484.449585, 1.341884, -0.290087, 
 24_1_2023 16:44:15,0.876467, 0.663519, 0.559841, 1844.733398, 1484.449585, 1.341884, -0.290087, 
 24_1_2023 16:44:15,0.876467, 0.663519, 0.638690, 1844.733398, 1484.449585, 1.341884, -0.290087, 
 24_1_2023 16:44:15,0.876467, 0.663519, 0.638690, 1844.723633, 1484.449585, 1.341884, -0.290087, 
 24_1_2023 16:44:15,0.876467, 0.663519, 0.638690, 1844.723633, 1476.747192, 1.341884, -0.290087, 
 24_1_2023 16:44:15,0.876467, 0.663519, 0.638690, 1844.723633, 1476.747192, 1.593174, -0.290087, 
 24_1_2023 16:44:15,0.876467, 0.663519, 0.638690, 1844.723633, 1476.747192, 1.593174, -1.472150, 
 24_1_2023 16:44:16,-0.282900, 0.663519, 0.638690, 1844.723633, 1476.747192, 1.593174, -1.472150, 
 24_1_2023 16:44:16,-0.282900, -1.200004, 0.638690, 1844.723633, 1476.747192, 1.593174, -1.472150, 
 24_1_2023 16:44:16,-0.282900, -1.200004, 0.822412, 1844.723633, 1476.747192, 1.593174, -1.472150, 
 24_1_2023 16:44:16,-0.282900, -1.200004, 0.822412, 1844.713989, 1476.747192, 1.593174, -1.472150, 
 24_1_2023 16:44:16,-0.282900, -1.200004, 0.822412, 1844.713989, 1468.257935, 1.593174, -1.472150, 
 24_1_2023 16:44:16,-0.282900, -1.200004, 0.822412, 1844.713989, 1468.257935, 2.128100, -1.472150, 
 24_1_2023 16:44:16,-0.282900, -1.200004, 0.822412, 1844.713989, 1468.257935, 2.128100, 0.878520, 
 24_1_2023 16:44:17,-0.677573, -1.200004, 0.822412, 1844.713989, 1468.257935, 2.128100, 0.878520, 
 24_1_2023 16:44:17,-0.677573, 1.100195, 0.822412, 1844.713989, 1468.257935, 2.128100, 0.878520, 
 24_1_2023 16:44:17,-0.677573, 1.100195, 0.955365, 1844.713989, 1468.257935, 2.128100, 0.878520, 
 24_1_2023 16:44:17,-0.677573, 1.100195, 0.955365, 1844.704224, 1468.257935, 2.128100, 0.878520, 
 24_1_2023 16:44:17,-0.677573, 1.100195, 0.955365, 1844.704224, 1459.209473, 2.128100, 0.878520, 
 24_1_2023 16:44:17,-0.677573, 1.100195, 0.955365, 1844.704224, 1459.209473, 2.378352, 0.878520, 
 24_1_2023 16:44:17,-0.677573, 1.100195, 0.955365, 1844.704224, 1459.209473, 2.378352, 1.035926, 
 24_1_2023 16:44:18,0.015686, 1.100195, 0.955365, 1844.704224, 1459.209473, 2.378352, 1.035926, 
 24_1_2023 16:44:18,0.015686, 0.708106, 0.955365, 1844.704224, 1459.209473, 2.378352, 1.035926, 
 24_1_2023 16:44:18,0.015686, 0.708106, 0.972003, 1844.704224, 1459.209473, 2.378352, 1.035926, 
 24_1_2023 16:44:18,0.015686, 0.708106, 0.972003, 1844.694580, 1459.209473, 2.378352, 1.035926, 
 24_1_2023 16:44:18,0.015686, 0.708106, 0.972003, 1844.694580, 1450.781372, 2.378352, 1.035926, 
 24_1_2023 16:44:18,0.015686, 0.708106, 0.972003, 1844.694580, 1450.781372, 2.653864, 1.035926, 
 24_1_2023 16:44:18,0.015686, 0.708106, 0.972003, 1844.694580, 1450.781372, 2.653864, -0.170420, 
 24_1_2023 16:44:19,0.314993, 0.708106, 0.972003, 1844.694580, 1450.781372, 2.653864, -0.170420, 
 24_1_2023 16:44:19,0.314993, 0.698052, 0.972003, 1844.694580, 1450.781372, 2.653864, -0.170420, 
 24_1_2023 16:44:19,0.314993, 0.698052, 0.453766, 1844.694580, 1450.781372, 2.653864, -0.170420, 
 24_1_2023 16:44:19,0.314993, 0.698052, 0.453766, 1844.684814, 1450.781372, 2.653864, -0.170420, 
 24_1_2023 16:44:19,0.314993, 0.698052, 0.453766, 1844.684814, 1442.657349, 2.653864, -0.170420, 
 24_1_2023 16:44:19,0.314993, 0.698052, 0.453766, 1844.684814, 1442.657349, 2.283803, -0.170420, 
 24_1_2023 16:44:19,0.314993, 0.698052, 0.453766, 1844.684814, 1442.657349, 2.283803, -0.431253, 
 24_1_2023 16:44:20,-0.845377, 0.698052, 0.453766, 1844.684814, 1442.657349, 2.283803, -0.431253, 
 24_1_2023 16:44:20,-0.845377, 0.118714, 0.453766, 1844.684814, 1442.657349, 2.283803, -0.431253, 
 24_1_2023 16:44:20,-0.845377, 0.118714, 0.259219, 1844.684814, 1442.657349, 2.283803, -0.431253, 
 24_1_2023 16:44:20,-0.845377, 0.118714, 0.259219, 1844.675049, 1442.657349, 2.283803, -0.431253, 
 24_1_2023 16:44:20,-0.845377, 0.118714, 0.259219, 1844.675049, 1435.056152, 2.283803, -0.431253, 
 24_1_2023 16:44:20,-0.845377, 0.118714, 0.259219, 1844.675049, 1435.056152, 2.052696, -0.431253, 
 24_1_2023 16:44:20,-0.845377, 0.118714, 0.259219, 1844.675049, 1435.056152, 2.052696, 2.307909, 
 24_1_2023 16:44:21,-1.531378, 0.118714, 0.259219, 1844.675049, 1435.056152, 2.052696, 2.307909, 
 24_1_2023 16:44:21,-1.531378, 1.643145, 0.259219, 1844.675049, 1435.056152, 2.052696, 2.307909, 
 24_1_2023 16:44:21,-1.531378, 1.643145, 0.413275, 1844.675049, 1435.056152, 2.052696, 2.307909, 
 24_1_2023 16:44:21,-1.531378, 1.643145, 0.413275, 1844.665283, 1435.056152, 2.052696, 2.307909, 
 24_1_2023 16:44:21,-1.531378, 1.643145, 0.413275, 1844.665283, 1427.676147, 2.052696, 2.307909, 
 24_1_2023 16:44:21,-1.531378, 1.643145, 0.413275, 1844.665283, 1427.676147, 1.905127, 2.307909, 
 24_1_2023 16:44:21,-1.531378, 1.643145, 0.413275, 1844.665283, 1427.676147, 1.905127, 2.575698, 
 24_1_2023 16:44:22,-1.002781, 1.643145, 0.413275, 1844.665283, 1427.676147, 1.905127, 2.575698, 
 24_1_2023 16:44:22,-1.002781, 1.442385, 0.413275, 1844.665283, 1427.676147, 1.905127, 2.575698, 
 24_1_2023 16:44:22,-1.002781, 1.442385, 0.041536, 1844.665283, 1427.676147, 1.905127, 2.575698, 
 24_1_2023 16:44:22,-1.002781, 1.442385, 0.041536, 1844.655640, 1427.676147, 1.905127, 2.575698, 
 24_1_2023 16:44:22,-1.002781, 1.442385, 0.041536, 1844.655640, 1421.542480, 1.905127, 2.575698, 
 24_1_2023 16:44:22,-1.002781, 1.442385, 0.041536, 1844.655640, 1421.542480, 1.326836, 2.575698, 
 24_1_2023 16:44:22,-1.002781, 1.442385, 0.041536, 1844.655640, 1421.542480, 1.326836, 1.621408, 
 24_1_2023 16:44:23,-1.068205, 1.442385, 0.041536, 1844.655640, 1421.542480, 1.326836, 1.621408, 
 24_1_2023 16:44:23,-1.068205, 0.540496, 0.041536, 1844.655640, 1421.542480, 1.326836, 1.621408, 
 24_1_2023 16:44:23,-1.068205, 0.540496, -0.383882, 1844.655640, 1421.542480, 1.326836, 1.621408, 
 24_1_2023 16:44:23,-1.068205, 0.540496, -0.383882, 1844.645996, 1421.542480, 1.326836, 1.621408, 
 24_1_2023 16:44:23,-1.068205, 0.540496, -0.383882, 1844.645996, 1416.689453, 1.326836, 1.621408, 
 24_1_2023 16:44:23,-1.068205, 0.540496, -0.383882, 1844.645996, 1416.689453, 0.792681, 1.621408, 
 24_1_2023 16:44:23,-1.068205, 0.540496, -0.383882, 1844.645996, 1416.689453, 0.792681, 2.488207, 
 24_1_2023 16:44:24,-1.040501, 0.540496, -0.383882, 1844.645996, 1416.689453, 0.792681, 2.488207, 
 24_1_2023 16:44:24,-1.040501, 0.630063, -0.383882, 1844.645996, 1416.689453, 0.792681, 2.488207, 
 24_1_2023 16:44:24,-1.040501, 0.630063, -0.385499, 1844.645996, 1416.689453, 0.792681, 2.488207, 
 24_1_2023 16:44:24,-1.040501, 0.630063, -0.385499, 1844.636230, 1416.689453, 0.792681, 2.488207, 
 24_1_2023 16:44:24,-1.040501, 0.630063, -0.385499, 1844.636230, 1412.451172, 0.792681, 2.488207, 
 24_1_2023 16:44:24,-1.040501, 0.630063, -0.385499, 1844.636230, 1412.451172, 0.479374, 2.488207, 
 24_1_2023 16:44:24,-1.040501, 0.630063, -0.385499, 1844.636230, 1412.451172, 0.479374, 1.879834, 
 24_1_2023 16:44:25,-0.684090, 0.630063, -0.385499, 1844.636230, 1412.451172, 0.479374, 1.879834, 
 24_1_2023 16:44:25,-0.684090, 0.422161, -0.385499, 1844.636230, 1412.451172, 0.479374, 1.879834, 
 24_1_2023 16:44:25,-0.684090, 0.422161, -0.502714, 1844.636230, 1412.451172, 0.479374, 1.879834, 
 24_1_2023 16:44:25,-0.684090, 0.422161, -0.502714, 1844.626465, 1412.451172, 0.479374, 1.879834, 
 24_1_2023 16:44:25,-0.684090, 0.422161, -0.502714, 1844.626465, 1408.735107, 0.479374, 1.879834, 
 24_1_2023 16:44:25,-0.684090, 0.422161, -0.502714, 1844.626465, 1408.735107, 0.118118, 1.879834, 
 24_1_2023 16:44:25,-0.684090, 0.422161, -0.502714, 1844.626465, 1408.735107, 0.118118, 1.333741, 
 24_1_2023 16:44:26,-0.630221, 0.422161, -0.502714, 1844.626465, 1408.735107, 0.118118, 1.333741, 
 24_1_2023 16:44:26,-0.630221, 0.253977, -0.502714, 1844.626465, 1408.735107, 0.118118, 1.333741, 
 24_1_2023 16:44:26,-0.630221, 0.253977, -0.504597, 1844.626465, 1408.735107, 0.118118, 1.333741, 
 24_1_2023 16:44:26,-0.630221, 0.253977, -0.504597, 1844.616821, 1408.735107, 0.118118, 1.333741, 
 24_1_2023 16:44:26,-0.630221, 0.253977, -0.504597, 1844.616821, 1405.406738, 0.118118, 1.333741, 
 24_1_2023 16:44:26,-0.630221, 0.253977, -0.504597, 1844.616821, 1405.406738, 0.014290, 1.333741, 
 24_1_2023 16:44:26,-0.630221, 0.253977, -0.504597, 1844.616821, 1405.406738, 0.014290, 1.462660, 
 24_1_2023 16:44:27,-0.314924, 0.253977, -0.504597, 1844.616821, 1405.406738, 0.014290, 1.462660, 
 24_1_2023 16:44:27,-0.314924, 0.363019, -0.504597, 1844.616821, 1405.406738, 0.014290, 1.462660, 
 24_1_2023 16:44:27,-0.314924, 0.363019, -0.485814, 1844.616821, 1405.406738, 0.014290, 1.462660, 
 24_1_2023 16:44:27,-0.314924, 0.363019, -0.485814, 1844.607300, 1405.406738, 0.014290, 1.462660, 
 24_1_2023 16:44:27,-0.314924, 0.363019, -0.485814, 1844.607300, 1402.332886, 0.014290, 1.462660, 
 24_1_2023 16:44:27,-0.314924, 0.363019, -0.485814, 1844.607300, 1402.332886, -0.060469, 1.462660, 
 24_1_2023 16:44:27,-0.314924, 0.363019, -0.485814, 1844.607300, 1402.332886, -0.060469, 0.335518, 
 24_1_2023 16:44:28,0.830351, 0.363019, -0.485814, 1844.607300, 1402.332886, -0.060469, 0.335518, 
 24_1_2023 16:44:28,0.830351, -0.376576, -0.485814, 1844.607300, 1402.332886, -0.060469, 0.335518, 
 24_1_2023 16:44:28,0.830351, -0.376576, -0.507081, 1844.607300, 1402.332886, -0.060469, 0.335518, 
 24_1_2023 16:44:28,0.830351, -0.376576, -0.507081, 1844.598022, 1402.332886, -0.060469, 0.335518, 
 24_1_2023 16:44:28,0.830351, -0.376576, -0.507081, 1844.598022, 1399.252686, -0.060469, 0.335518, 
 24_1_2023 16:44:28,0.830351, -0.376576, -0.507081, 1844.598022, 1399.252686, -0.071645, 0.335518, 
 24_1_2023 16:44:28,0.830351, -0.376576, -0.507081, 1844.598022, 1399.252686, -0.071645, -1.347249, 
 24_1_2023 16:44:29,1.360358, -0.376576, -0.507081, 1844.598022, 1399.252686, -0.071645, -1.347249, 
 24_1_2023 16:44:29,1.360358, -0.798822, -0.507081, 1844.598022, 1399.252686, -0.071645, -1.347249, 
 24_1_2023 16:44:29,1.360358, -0.798822, -0.667236, 1844.598022, 1399.252686, -0.071645, -1.347249, 
 24_1_2023 16:44:29,1.360358, -0.798822, -0.667236, 1844.588745, 1399.252686, -0.071645, -1.347249, 
 24_1_2023 16:44:29,1.360358, -0.798822, -0.667236, 1844.588745, 1395.872314, -0.071645, -1.347249, 
 24_1_2023 16:44:29,1.360358, -0.798822, -0.667236, 1844.588745, 1395.872314, -0.126254, -1.347249, 
 24_1_2023 16:44:29,1.360358, -0.798822, -0.667236, 1844.588745, 1395.872314, -0.126254, -2.082933, 
 24_1_2023 16:44:30,0.855303, -0.798822, -0.667236, 1844.588745, 1395.872314, -0.126254, -2.082933, 
 24_1_2023 16:44:30,0.855303, -1.391063, -0.667236, 1844.588745, 1395.872314, -0.126254, -2.082933, 
 24_1_2023 16:44:30,0.855303, -1.391063, -0.375177, 1844.588745, 1395.872314, -0.126254, -2.082933, 
 24_1_2023 16:44:30,0.855303, -1.391063, -0.375177, 1844.579590, 1395.872314, -0.126254, -2.082933, 
 24_1_2023 16:44:30,0.855303, -1.391063, -0.375177, 1844.579590, 1391.492676, -0.126254, -2.082933, 
 24_1_2023 16:44:30,0.855303, -1.391063, -0.375177, 1844.579590, 1391.492676, 0.808388, -2.082933, 
 24_1_2023 16:44:30,0.855303, -1.391063, -0.375177, 1844.579590, 1391.492676, 0.808388, -1.062649, 
 24_1_2023 16:44:31,0.176051, -1.391063, -0.375177, 1844.579590, 1391.492676, 0.808388, -1.062649, 
 24_1_2023 16:44:31,0.176051, -0.374674, -0.375177, 1844.579590, 1391.492676, 0.808388, -1.062649, 
 24_1_2023 16:44:31,0.176051, -0.374674, 0.510505, 1844.579590, 1391.492676, 0.808388, -1.062649, 
 24_1_2023 16:44:31,0.176051, -0.374674, 0.510505, 1844.570312, 1391.492676, 0.808388, -1.062649, 
 24_1_2023 16:44:31,0.176051, -0.374674, 0.510505, 1844.570312, 1385.887939, 0.808388, -1.062649, 
 24_1_2023 16:44:31,0.176051, -0.374674, 0.510505, 1844.570312, 1385.887939, 1.431560, -1.062649, 
 24_1_2023 16:44:31,0.176051, -0.374674, 0.510505, 1844.570312, 1385.887939, 1.431560, 0.060982, 
 24_1_2023 16:44:32,0.614724, -0.374674, 0.510505, 1844.570312, 1385.887939, 1.431560, 0.060982, 
 24_1_2023 16:44:32,0.614724, -0.286281, 0.510505, 1844.570312, 1385.887939, 1.431560, 0.060982, 
 24_1_2023 16:44:32,0.614724, -0.286281, 0.539978, 1844.570312, 1385.887939, 1.431560, 0.060982, 
 24_1_2023 16:44:32,0.614724, -0.286281, 0.539978, 1844.561035, 1385.887939, 1.431560, 0.060982, 
 24_1_2023 16:44:32,0.614724, -0.286281, 0.539978, 1844.561035, 1379.440430, 1.431560, 0.060982, 
 24_1_2023 16:44:32,0.614724, -0.286281, 0.539978, 1844.561035, 1379.440430, 1.807481, 0.060982, 
 24_1_2023 16:44:32,0.614724, -0.286281, 0.539978, 1844.561035, 1379.440430, 1.807481, -1.346802, 
 24_1_2023 16:44:33,0.653621, -0.286281, 0.539978, 1844.561035, 1379.440430, 1.807481, -1.346802, 
 24_1_2023 16:44:33,0.653621, -0.859029, 0.539978, 1844.561035, 1379.440430, 1.807481, -1.346802, 
 24_1_2023 16:44:33,0.653621, -0.859029, 0.280283, 1844.561035, 1379.440430, 1.807481, -1.346802, 
 24_1_2023 16:44:33,0.653621, -0.859029, 0.280283, 1844.551636, 1379.440430, 1.807481, -1.346802, 
 24_1_2023 16:44:33,0.653621, -0.859029, 0.280283, 1844.551636, 1372.329834, 1.807481, -1.346802, 
 24_1_2023 16:44:33,0.653621, -0.859029, 0.280283, 1844.551636, 1372.329834, 2.086532, -1.346802, 
 24_1_2023 16:44:33,0.653621, -0.859029, 0.280283, 1844.551636, 1372.329834, 2.086532, -0.544956, 
 24_1_2023 16:44:34,-0.081054, -0.859029, 0.280283, 1844.551636, 1372.329834, 2.086532, -0.544956, 
 24_1_2023 16:44:34,-0.081054, -0.025559, 0.280283, 1844.551636, 1372.329834, 2.086532, -0.544956, 
 24_1_2023 16:44:34,-0.081054, -0.025559, 0.816728, 1844.551636, 1372.329834, 2.086532, -0.544956, 
 24_1_2023 16:44:34,-0.081054, -0.025559, 0.816728, 1844.542480, 1372.329834, 2.086532, -0.544956, 
 24_1_2023 16:44:34,-0.081054, -0.025559, 0.816728, 1844.542480, 1364.361328, 2.086532, -0.544956, 
 24_1_2023 16:44:34,-0.081054, -0.025559, 0.816728, 1844.542480, 1364.361328, 2.405047, -0.544956, 
 24_1_2023 16:44:34,-0.081054, -0.025559, 0.816728, 1844.542480, 1364.361328, 2.405047, 0.436564, 
 24_1_2023 16:44:35,0.224553, -0.025559, 0.816728, 1844.542480, 1364.361328, 2.405047, 0.436564, 
 24_1_2023 16:44:35,0.224553, 0.501033, 0.816728, 1844.542480, 1364.361328, 2.405047, 0.436564, 
 24_1_2023 16:44:35,0.224553, 0.501033, 0.715587, 1844.542480, 1364.361328, 2.405047, 0.436564, 
 24_1_2023 16:44:35,0.224553, 0.501033, 0.715587, 1844.533081, 1364.361328, 2.405047, 0.436564, 
 24_1_2023 16:44:35,0.224553, 0.501033, 0.715587, 1844.533081, 1356.214111, 2.405047, 0.436564, 
 24_1_2023 16:44:35,0.224553, 0.501033, 0.715587, 1844.533081, 1356.214111, 2.379060, 0.436564, 
 24_1_2023 16:44:35,0.224553, 0.501033, 0.715587, 1844.533081, 1356.214111, 2.379060, -0.684486, 
 24_1_2023 16:44:36,1.311225, 0.501033, 0.715587, 1844.533081, 1356.214111, 2.379060, -0.684486, 
 24_1_2023 16:44:36,1.311225, 0.215829, 0.715587, 1844.533081, 1356.214111, 2.379060, -0.684486, 
 24_1_2023 16:44:36,1.311225, 0.215829, 0.469705, 1844.533081, 1356.214111, 2.379060, -0.684486, 
 24_1_2023 16:44:36,1.311225, 0.215829, 0.469705, 1844.523804, 1356.214111, 2.379060, -0.684486, 
 24_1_2023 16:44:36,1.311225, 0.215829, 0.469705, 1844.523804, 1348.188843, 2.379060, -0.684486, 
 24_1_2023 16:44:36,1.311225, 0.215829, 0.469705, 1844.523804, 1348.188843, 2.269887, -0.684486, 
 24_1_2023 16:44:36,1.311225, 0.215829, 0.469705, 1844.523804, 1348.188843, 2.269887, -2.106789, 
 24_1_2023 16:44:37,1.651111, 0.215829, 0.469705, 1844.523804, 1348.188843, 2.269887, -2.106789, 
 24_1_2023 16:44:37,1.651111, 0.683973, 0.469705, 1844.523804, 1348.188843, 2.269887, -2.106789, 
